OID_;Codigo;Municipio;Total;Mas65;Porcentaje
6689;6129;Táliga;674;165;24,48071217
6690;17195;Tallada d'Empordà, La;466;111;23,81974249
6691;42178;Talveila;107;55;51,40186916
6692;19262;Tamajón;146;74;50,68493151
6693;37316;Tamames;783;270;34,48275862
6694;34180;Támara de Campos;74;29;39,18918919
6695;22225;Tamarite de Litera;3449;900;26,09452015
6696;47162;Tamariz de Campos;68;25;36,76470588
6697;9375;Tamarón;41;9;21,95121951
6698;6130;Tamurejo;211;70;33,17535545
6699;38044;Tanque, El;2829;578;20,43124779
6700;33070;Tapia de Casariego;3683;1102;29,92125984
6701;49216;Tapioles;139;66;47,48201439
6702;8278;Taradell;6687;1284;19,20143562
6703;19263;Taragudo;45;9;20
6704;33071;Taramundi;592;251;42,39864865
6705;16203;Tarancón;15645;2451;15,66634708
6706;19264;Taravilla;33;9;27,27272727
6707;50251;Tarazona;10494;2403;22,89879931
6708;37317;Tarazona de Guareña;288;124;43,05555556
6709;2073;Tarazona de la Mancha;6184;1303;21,07050453
6710;3127;Tàrbena;642;209;32,55451713
6711;37318;Tardáguila;196;58;29,59183673
6712;9377;Tardajos;800;171;21,375
6713;42181;Tardelcuende;420;160;38,0952381
6714;22226;Tardienta;938;271;28,891258
6715;34181;Tariego de Cerrato;485;109;22,4742268
6716;11035;Tarifa;18466;3026;16,38687317
6717;42182;Taroda;46;27;58,69565217
6718;43148;Tarragona;135436;25357;18,72249623
6719;25217;Tàrrega;17649;2836;16,06889909
6720;25218;Tarrés;105;29;27,61904762
6721;25219;Tarroja de Segarra;187;51;27,27272727
6722;19265;Tartanedo;144;64;44,44444444
6723;50252;Tauste;6777;1496;22,07466431
6724;46237;Tavernes Blanques;9205;1746;18,9679522
6725;46238;Tavernes de la Valldigna;17162;3596;20,95326885
6726;8275;Tavèrnoles;329;63;19,14893617
6727;8280;Tavertet;113;37;32,74336283
6728;38045;Tazacorte;4558;1073;23,54102677
6729;29089;Teba;3727;726;19,47947411
6730;16204;Tébar;292;79;27,05479452
6731;38046;Tegueste;11326;1974;17,4289246
6732;35024;Teguise;23044;3118;13,53063704
6733;8281;Teià;6532;1368;20,9430496
6734;32080;Teixeira, A;336;160;47,61904762
6735;9378;Tejada;34;6;17,64705882
6736;16205;Tejadillos;115;41;35,65217391
6737;42183;Tejado;92;54;58,69565217
6738;37319;Tejado, El;82;26;31,70731707
6739;35025;Tejeda;1865;562;30,13404826
6740;10181;Tejeda de Tiétar;770;222;28,83116883
6741;37320;Tejeda y Segoyuela;90;41;45,55555556
6742;35026;Telde;102769;15404;14,98895581
6743;22227;Tella-Sin;224;80;35,71428571
6744;45166;Tembleque;1967;496;25,21606507
6745;19266;Tendilla;298;74;24,83221477
6746;37321;Tenebrón;135;67;49,62962963
6747;15082;Teo;18778;3839;20,44413676
6748;12110;Teresa;245;97;39,59183673
6749;46239;Teresa de Cofrentes;618;266;43,0420712
6750;25220;Térmens;1330;323;24,28571429
6751;35027;Teror;12634;2244;17,76159569
6752;4091;Terque;372;119;31,98924731
6753;17196;Terrades;334;62;18,56287425
6754;37322;Terradillos;3096;517;16,69896641
6755;9380;Terradillos de Esgueva;73;34;46,57534247
6756;8279;Terrassa;223011;38124;17,09512087
6757;46240;Terrateig;276;81;29,34782609
6758;50253;Terrer;530;150;28,30188679
6759;44215;Terriente;181;65;35,91160221
6760;13081;Terrinches;633;155;24,48657188
6761;26147;Terroba;37;18;48,64864865
6762;44216;Teruel;35994;7055;19,60048897
6763;19267;Terzaga;20;6;30
6764;3128;Teulada;11466;3287;28,66736438
6765;33072;Teverga;1584;587;37,05808081
6766;8282;Tiana;9009;1546;17,16061716
6767;35028;Tías;20801;3177;15,27330417
6768;3129;Tibi;1691;390;23,06327617
6769;31228;Tiebas-Muruarte de Reta;646;132;20,43343653
6770;47163;Tiedra;285;111;38,94736842
6771;28146;Tielmes;2781;467;16,79252068
6772;5241;Tiemblo, El;4414;948;21,47711826
6773;50254;Tierga;190;57;30
6774;22228;Tierz;800;70;8,75
6775;19268;Tierzo;48;13;27,08333333
6776;10904;Tiétar;878;163;18,56492027
6777;38047;Tijarafe;2560;631;24,6484375
6778;4092;Tíjola;3528;698;19,7845805
6779;16206;Tinajas;201;89;44,27860697
6780;35029;Tinajo;6447;848;13,15340468
6781;33073;Tineo;9096;2972;32,67370273
6782;9381;Tinieblas de la Sierra;28;21;75
6783;5242;Tiñosillos;766;160;20,88772846
6784;31229;Tirapu;47;19;40,42553191
6785;26148;Tirgo;183;65;35,51912568
6786;12111;Tírig;419;140;33,41288783
6787;25221;Tírvia;131;35;26,71755725
6788;46241;Titaguas;470;141;30
6789;28147;Titulcia;1360;234;17,20588235
6790;25222;Tiurana;73;21;28,76712329
6791;43149;Tivenys;900;270;30
6792;43150;Tivissa;1639;431;26,29652227
6793;19269;Toba, La;80;39;48,75
6794;9382;Tobar;22;8;36,36363636
6795;2074;Tobarra;7691;1611;20,94656092
6796;50255;Tobed;225;81;36
6797;26149;Tobía;49;12;24,48979592
6798;45167;Toboso, El;1699;480;28,25191289
6799;41092;Tocina;9508;1631;17,1539756
6800;12112;Todolella;145;36;24,82758621
6801;32081;Toén;2374;813;34,24599832
6802;12113;Toga;101;27;26,73267327
6803;39086;Tojos, Los;397;128;32,2418136
6804;5243;Tolbaños;76;21;27,63157895
6805;45168;Toledo;85449;15014;17,5707147
6806;3130;Tollos;37;16;43,24324324
6807;40201;Tolocirio;45;21;46,66666667
6808;20071;Tolosa;19795;4428;22,36928517
6809;29090;Tolox;2203;503;22,83250113
6810;22229;Tolva;126;46;36,50793651
6811;41093;Tomares;25370;3533;13,92589673
6812;13082;Tomelloso;35984;6051;16,81580703
6813;36054;Tomiño;13730;3016;21,96649672
6814;8283;Tona;8368;1508;18,0210325
6815;37323;Topas;534;155;29,02621723
6816;15083;Toques;1101;397;36,05812897
6817;25223;Torà;1209;287;23,73862696
6818;24168;Toral de los Guzmanes;508;186;36,61417323
6819;24206;Toral de los Vados;1809;589;32,5594251
6820;12114;Torás;247;69;27,93522267
6821;47164;Tordehumos;406;99;24,38423645
6822;19271;Tordellego;50;21;42
6823;19270;Tordelrábano;10;3;30
6824;8284;Tordera;17788;3051;17,15201259
6825;47165;Tordesillas;8762;1771;20,2122803
6826;19272;Tordesilos;94;22;23,40425532
6827;37324;Tordillos;328;155;47,25609756
6828;15084;Tordoia;3228;1289;39,93184634
6829;9384;Tordómar;329;99;30,09118541
6830;8285;Torelló;14553;2907;19,97526283
6831;24169;Toreno;3017;897;29,73152138
6832;19274;Torija;1577;156;9,89220038
6833;10182;Toril;155;18;11,61290323
6834;44217;Toril y Masegoso;36;10;27,77777778
6835;22230;Torla-Ordesa;299;92;30,76923077
6836;42184;Torlengua;51;28;54,90196078
6837;26150;Tormantos;116;52;44,82758621
6838;5244;Tormellas;37;25;67,56756757
6839;44218;Tormón;25;11;44
6840;3131;Tormos;327;117;35,77981651
6841;25224;Torms, Els;145;48;33,10344828
6842;25225;Tornabous;826;208;25,18159806
6843;37325;Tornadizo, El;92;45;48,91304348
6844;5245;Tornadizos de Ávila;429;97;22,61072261
6845;10183;Tornavacas;1065;310;29,10798122
6846;10184;Torno, El;843;286;33,92645314
6847;44219;Tornos;201;87;43,28358209
6848;49219;Toro;8532;2113;24,76558837
6849;12115;Toro, El;239;87;36,40167364
6850;34182;Torquemada;970;265;27,31958763
6851;16209;Torralba;109;43;39,44954128
6852;22232;Torralba de Aragón;109;30;27,52293578
6853;13083;Torralba de Calatrava;2990;700;23,41137124
6854;50256;Torralba de los Frailes;74;35;47,2972973
6855;44220;Torralba de los Sisones;162;34;20,98765432
6856;45169;Torralba de Oropesa;188;51;27,12765957
6857;50257;Torralba de Ribota;163;69;42,33128834
6858;12116;Torralba del Pinar;63;20;31,74603175
6859;31230;Torralba del Río;91;28;30,76923077
6860;50258;Torralbilla;59;23;38,98305085
6861;11036;Torre Alháquime;800;182;22,75
6862;44223;Torre de Arcas;93;31;33,33333333
6863;25227;Torre de Cabdella, La;765;246;32,15686275
6864;8286;Torre de Claramunt, La;3852;621;16,12149533
6865;10187;Torre de Don Miguel;495;126;25,45454545
6866;47169;Torre de Esgueva;66;34;51,51515152
6867;45171;Torre de Esteban Hambrán, La;1693;416;24,5717661
6868;43151;Torre de Fontaubella, La;128;44;34,375
6869;13084;Torre de Juan Abad;990;308;31,11111111
6870;44224;Torre de las Arcas;25;7;28
6871;43152;Torre de l'Espanyol, La;598;151;25,25083612
6872;6131;Torre de Miguel Sesmero;1235;276;22,34817814
6873;47170;Torre de Peñafiel;45;19;42,22222222
6874;10188;Torre de Santa María;528;188;35,60606061
6875;24170;Torre del Bierzo;2079;634;30,4954305
6876;19279;Torre del Burgo;470;26;5,531914894
6877;44225;Torre del Compte;122;60;49,18032787
6878;49220;Torre del Valle, La;138;52;37,68115942
6879;12119;Torre d'En Besora, la;167;64;38,32335329
6880;12120;Torre d'en Doménec, la;157;67;42,67515924
6881;26153;Torre en Cameros;10;4;40
6882;22233;Torre la Ribera;95;26;27,36842105
6883;44227;Torre los Negros;82;38;46,34146341
6884;40206;Torre Val de San Pedro;197;54;27,41116751
6885;5247;Torre, La;219;108;49,31506849
6886;40202;Torreadrada;50;22;44
6887;46242;Torrebaja;403;124;30,76923077
6888;25226;Torrebesses;298;80;26,84563758
6889;42185;Torreblacos;26;20;76,92307692
6890;12117;Torreblanca;5606;1239;22,10132001
6891;23085;Torreblascopedro;2422;555;22,91494633
6892;40203;Torrecaballeros;1389;178;12,8149748
6893;14062;Torrecampo;1020;334;32,74509804
6894;18178;Torre-Cardela;715;220;30,76923077
6895;12118;Torrechiva;93;14;15,05376344
6896;44221;Torrecilla de Alcañiz;450;160;35,55555556
6897;47166;Torrecilla de la Abadesa;270;68;25,18518519
6898;45170;Torrecilla de la Jara;212;97;45,75471698
6899;47167;Torrecilla de la Orden;240;100;41,66666667
6900;47168;Torrecilla de la Torre;36;9;25
6901;10185;Torrecilla de los Ángeles;648;215;33,17901235
6902;9386;Torrecilla del Monte;73;17;23,28767123
6903;40204;Torrecilla del Pinar;174;64;36,7816092
6904;44222;Torrecilla del Rebollar;122;59;48,36065574
6905;26151;Torrecilla en Cameros;454;155;34,14096916
6906;26152;Torrecilla sobre Alesanco;35;11;31,42857143
6907;10186;Torrecillas de la Tiesa;1075;296;27,53488372
6908;19277;Torrecuadrada de Molina;18;6;33,33333333
6909;19278;Torrecuadradilla;28;15;53,57142857
6910;23086;Torredelcampo;14059;2409;17,13493136
6911;43153;Torredembarra;17057;3374;19,78073518
6912;23087;Torredonjimeno;13545;2642;19,50535253
6913;25228;Torrefarrera;4702;612;13,01573798
6914;25907;Torrefeta i Florejacs;602;156;25,91362126
6915;9387;Torregalindo;120;44;36,66666667
6916;49221;Torregamones;237;95;40,08438819
6917;25230;Torregrossa;2157;524;24,29299954
6918;50259;Torrehermosa;63;30;47,61904762
6919;40205;Torreiglesias;261;95;36,39846743
6920;28148;Torrejón de Ardoz;132771;20138;15,1674688
6921;28149;Torrejón de la Calzada;9549;1050;10,9959158
6922;28150;Torrejón de Velasco;4594;609;13,25642142
6923;19280;Torrejón del Rey;5892;570;9,67413442
6924;10190;Torrejón el Rubio;550;171;31,09090909
6925;10189;Torrejoncillo;2894;765;26,43400138
6926;16211;Torrejoncillo del Rey;358;165;46,08938547
6927;44226;Torrelacárcel;142;57;40,14084507
6928;28151;Torrelaguna;4897;786;16,05064325
6929;25231;Torrelameu;759;157;20,68511199
6930;50260;Torrelapaja;35;18;51,42857143
6931;9388;Torrelara;33;5;15,15151515
6932;39087;Torrelavega;51237;13340;26,03587251
6933;8287;Torrelavit;1429;275;19,24422673
6934;46243;Torrella;135;39;28,88888889
6935;50261;Torrellas;241;83;34,43983402
6936;8288;Torrelles de Foix;2479;443;17,87010891
6937;8289;Torrelles de Llobregat;6126;811;13,23865491
6938;47171;Torrelobatón;390;139;35,64102564
6939;28152;Torrelodones;24122;3308;13,71362242
6940;3132;Torremanzanas/Torre de les Maçanes, la;681;192;28,1938326
6941;6132;Torremayor;985;241;24,46700508
6942;6133;Torremejía;2249;381;16,94086261
6943;10191;Torremenga;587;127;21,63543441
6944;10192;Torremocha;770;306;39,74025974
6945;19281;Torremocha de Jadraque;20;5;25
6946;28153;Torremocha de Jarama;1079;293;27,15477294
6947;44228;Torremocha de Jiloca;108;44;40,74074074
6948;19282;Torremocha del Campo;174;73;41,95402299
6949;19283;Torremocha del Pinar;38;18;47,36842105
6950;19284;Torremochuela;8;4;50
6951;29901;Torremolinos;68056;12254;18,00575996
6952;26154;Torremontalbo;11;1;9,090909091
6953;34184;Torremormojón;47;28;59,57446809
6954;46244;Torrent;84025;13632;16,22374293
6955;17197;Torrent;160;37;23,125
6956;22234;Torrente de Cinca;1279;273;21,34480063
6957;13085;Torrenueva;2708;618;22,82127031
6958;18916;Torrenueva Costa;2892;495;17,11618257
6959;10193;Torreorgaz;1675;317;18,92537313
6960;30037;Torre-Pacheco;37299;4466;11,97351135
6961;9389;Torrepadre;76;35;46,05263158
6962;23088;Torreperogil;7194;1533;21,30942452
6963;10194;Torrequemada;566;217;38,33922261
6964;23090;Torres;1350;357;26,44444444
6965;23091;Torres de Albánchez;760;160;21,05263158
6966;44229;Torres de Albarracín;171;51;29,8245614
6967;22235;Torres de Alcanadre;91;35;38,46153846
6968;22236;Torres de Barbués;251;81;32,27091633
6969;50262;Torres de Berrellén;1460;326;22,32876712
6970;30038;Torres de Cotillas, Las;21837;3128;14,32431195
6971;28154;Torres de la Alameda;7729;1115;14,42618709
6972;25232;Torres de Segre;2381;442;18,56362873
6973;49222;Torres del Carrizal;414;113;27,29468599
6974;31231;Torres del Río;122;43;35,24590164
6975;46245;Torres Torres;672;153;22,76785714
6976;9390;Torresandino;591;195;32,99492386
6977;47172;Torrescárcela;168;55;32,73809524
6978;25233;Torre-serona;383;77;20,10443864
6979;37327;Torresmenudas;201;64;31,84079602
6980;44230;Torrevelilla;180;51;28,33333333
6981;3133;Torrevieja;82842;19274;23,2659762
6982;45172;Torrico;696;261;37,5
6983;44231;Torrijas;38;14;36,84210526
6984;50263;Torrijo de la Cañada;204;83;40,68627451
6985;44232;Torrijo del Campo;470;156;33,19148936
6986;45173;Torrijos;13583;2229;16,41021866
6987;17198;Torroella de Fluvià;726;125;17,21763085
6988;17199;Torroella de Montgrí;12023;2256;18,7640356
6989;43154;Torroja del Priorat;141;43;30,4964539
6990;29091;Torrox;18937;4874;25,73797328
6991;19285;Torrubia;23;14;60,86956522
6992;42187;Torrubia de Soria;61;23;37,70491803
6993;16212;Torrubia del Campo;281;75;26,69039146
6994;16213;Torrubia del Castillo;36;12;33,33333333
6995;17200;Tortellà;816;190;23,28431373
6996;19286;Tórtola de Henares;1240;137;11,0483871
6997;5246;Tórtoles;47;30;63,82978723
6998;9391;Tórtoles de Esgueva;397;146;36,77581864
6999;43155;Tortosa;33572;6986;20,80900751
7000;19287;Tortuera;184;58;31,52173913
7001;19288;Tortuero;17;9;52,94117647
7002;18179;Torvizcón;634;188;29,65299685
7003;9392;Tosantos;56;19;33,92857143
7004;17201;Toses;178;32;17,97752809
7005;50264;Tosos;176;59;33,52272727
7006;17202;Tossa de Mar;5930;1171;19,7470489
7007;29092;Totalán;725;104;14,34482759
7008;30039;Totana;32316;4533;14,02710732
7009;45174;Totanés;346;86;24,85549133
7010;15085;Touro;3495;1200;34,33476395
7011;46246;Tous;1284;293;22,81931464
7012;27061;Trabada;1114;444;39,85637343
7013;24171;Trabadelo;336;136;40,47619048
7014;37328;Trabanca;174;71;40,8045977
7015;49223;Trabazos;835;361;43,23353293
7016;16215;Tragacete;261;87;33,33333333
7017;19289;Traíd;27;14;51,85185185
7018;12121;Traiguera;1358;423;31,14874816
7019;44234;Tramacastiel;67;28;41,79104478
7020;44235;Tramacastilla;105;39;37,14285714
7021;22239;Tramaced;100;36;36
7022;6134;Trasierra;617;133;21,55591572
7023;32082;Trasmiras;1261;562;44,56780333
7024;50265;Trasmoz;82;23;28,04878049
7025;50266;Trasobares;129;61;47,28682171
7026;47173;Traspinedo;1149;265;23,06353351
7027;15086;Trazo;3059;1035;33,83458647
7028;11037;Trebujena;7042;1289;18,30445896
7029;49224;Trefacio;186;57;30,64516129
7030;37329;Tremedal de Tormes;37;12;32,43243243
7031;25234;Tremp;5893;1348;22,87459698
7032;28903;Tres Cantos;48751;6705;13,75356403
7033;4901;Tres Villas, Las;564;169;29,96453901
7034;40207;Trescasas;1072;105;9,794776119
7035;16216;Tresjuncos;268;103;38,43283582
7036;9394;Trespaderne;757;259;34,21400264
7037;39088;Tresviso;59;27;45,76271186
7038;42188;Trévago;43;18;41,86046512
7039;18180;Trevélez;721;157;21,77531207
7040;26155;Treviana;145;71;48,96551724
7041;27062;Triacastela;627;225;35,88516746
7042;16217;Tribaldos;97;41;42,26804124
7043;26157;Tricio;360;94;26,11111111
7044;21070;Trigueros;7906;1434;18,13812294
7045;47174;Trigueros del Valle;309;82;26,53721683
7046;19290;Trijueque;1327;197;14,8455162
7047;19291;Trillo;1363;349;25,60528247
7048;34185;Triollo;71;22;30,98591549
7049;44236;Tronchón;65;26;40
7050;24172;Truchas;418;149;35,64593301
7051;48087;Trucios-Turtzioz;502;124;24,70119522
7052;6135;Trujillanos;1389;241;17,35061195
7053;10195;Trujillo;8821;2004;22,71851264
7054;9395;Tubilla del Agua;142;56;39,43661972
7055;9396;Tubilla del Lago;167;64;38,32335329
7056;39089;Tudanca;148;36;24,32432432
7057;31232;Tudela;37008;6735;18,19876783
7058;47175;Tudela de Duero;8648;1499;17,33348751
7059;26158;Tudelilla;334;105;31,43712575
7060;46247;Tuéjar;1164;365;31,35738832
7061;36055;Tui;17398;3785;21,75537418
7062;35030;Tuineje;15549;1870;12,02649688
7063;31233;Tulebras;136;32;23,52941176
7064;24173;Turcia;1003;410;40,8773679
7065;40208;Turégano;998;274;27,45490982
7066;46248;Turís;6910;1297;18,7698987
7067;45175;Turleque;736;244;33,15217391
7068;18181;Turón;232;76;32,75862069
7069;4093;Turre;3892;934;23,9979445
7070;4094;Turrillas;260;67;25,76923077
7071;23092;Úbeda;34208;6446;18,84354537
7072;48088;Ubide;162;26;16,04938272
7073;11038;Ubrique;16482;3222;19,54859847
7074;31234;Ucar;185;44;23,78378378
7075;19293;Uceda;2933;385;13,12649165
7076;42189;Ucero;63;16;25,3968254
7077;16218;Uclés;226;76;33,62831858
7078;39090;Udías;930;176;18,92473118
7079;48065;Ugao-Miraballes;4114;906;22,02236266
7080;45176;Ugena;5626;491;8,727337362
7081;18182;Ugíjar;2550;576;22,58823529
7082;31123;Uharte Arakil;781;189;24,19974392
7083;19294;Ujados;30;11;36,66666667
7084;31235;Ujué/Uxue;175;61;34,85714286
7085;30040;Ulea;866;200;23,09468822
7086;4095;Uleila del Campo;816;242;29,65686275
7087;17204;Ullà;1167;167;14,31019709
7088;8290;Ullastrell;2096;282;13,45419847
7089;17205;Ullastret;258;61;23,64341085
7090;43156;Ulldecona;6317;1330;21,05429793
7091;43157;Ulldemolins;400;142;35,5
7092;17203;Ultramort;226;59;26,10619469
7093;31236;Ultzama;1669;391;23,42720192
7094;41094;Umbrete;9086;1110;12,21659696
7095;5249;Umbrías;103;25;24,27184466
7096;50267;Uncastillo;634;221;34,85804416
7097;31237;Unciti;227;67;29,5154185
7098;50268;Undués de Lerda;56;13;23,21428571
7099;47176;Unión de Campos, La;216;117;54,16666667
7100;30041;Unión, La;20536;2769;13,48363849
7101;31238;Unzué/Untzue;160;37;23,125
7102;16219;Uña;89;24;26,96629213
7103;49225;Uña de Quintana;135;68;50,37037037
7104;9398;Úrbel del Castillo;68;25;36,76470588
7105;45177;Urda;2420;598;24,7107438
7106;31239;Urdazubi/Urdax;348;83;23,85057471
7107;31240;Urdiain;664;171;25,75301205
7108;24174;Urdiales del Páramo;480;196;40,83333333
7109;48089;Urduliz;5034;815;16,18990862
7110;48074;Urduña/Orduña;4199;945;22,50535842
7111;1054;Urkabustaiz;1414;211;14,92220651
7112;20072;Urnieta;6197;1075;17,34710344
7113;47177;Urones de Castroponce;108;50;46,2962963
7114;4096;Urrácal;369;100;27,100271
7115;31241;Urraul Alto;142;39;27,46478873
7116;31242;Urraul Bajo;307;86;28,01302932
7117;44237;Urrea de Gaén;435;168;38,62068966
7118;50269;Urrea de Jalón;447;127;28,41163311
7119;20077;Urretxu;6773;1517;22,3977558
7120;50270;Urriés;49;21;42,85714286
7121;31244;Urroz;179;44;24,58100559
7122;31243;Urroz-Villa;400;80;20
7123;47178;Urueña;191;70;36,64921466
7124;40210;Urueñas;104;39;37,5
7125;26160;Uruñuela;975;210;21,53846154
7126;17206;Urús;210;41;19,52380952
7127;31245;Urzainqui/Urzainki;88;41;46,59090909
7128;6136;Usagre;1761;390;22,14650767
7129;50271;Used;271;102;37,63837638
7130;12122;Useras/Useres, les;968;310;32,02479339
7131;20073;Usurbil;6132;1218;19,8630137
7132;19296;Utande;37;7;18,91891892
7133;50272;Utebo;18856;2428;12,87653797
7134;31246;Uterga;170;40;23,52941176
7135;46249;Utiel;11478;2763;24,072138
7136;41095;Utrera;51145;8215;16,06217617
7137;44238;Utrillas;3003;576;19,18081918
7138;31247;Uztárroz/Uztarroze;150;68;45,33333333
7139;8291;Vacarisses;7082;865;12,21406382
7140;42190;Vadillo;86;36;41,86046512
7141;49226;Vadillo de la Guareña;248;94;37,90322581
7142;5251;Vadillo de la Sierra;58;23;39,65517241
7143;9400;Vadocondes;355;107;30,14084507
7144;17014;Vajol, La;88;22;25
7145;24185;Val de San Lorenzo;496;180;36,29032258
7146;50274;Val de San Martín;59;23;38,98305085
7147;39095;Val de San Vicente;2786;647;23,22325915
7148;15088;Val do Dubra;3816;1354;35,48218029
7149;44239;Valacloche;24;11;45,83333333
